state	year	fips_pct	fips_cnty	precinct_code	county	precinct	cd	g2001_GOV_dv	g2001_GOV_rv	g2001_GOV_tv	g2001_LTG_dv	g2001_LTG_rv	g2001_LTG_tv	g2001_ATG_dv	g2001_ATG_rv	g2001_ATG_tv
"VA"	2001	117402	51117	402	"MECKLENBURG COUNTY"	"PARK VIEW MIDDLE SCHOOL"	5	70	41	111	66	41	107	65	43	108
"VA"	2001	117501	51117	501	"MECKLENBURG COUNTY"	"SOUTH HILL"	5	366	525	891	313	515	828	201	649	850
"VA"	2001	117601	51117	601	"MECKLENBURG COUNTY"	"BASKERVILLE"	7	141	186	327	133	180	313	118	202	320
"VA"	2001	117602	51117	602	"MECKLENBURG COUNTY"	"UNION LEVEL"	7	95	159	254	84	156	240	70	169	239
"VA"	2001	117603	51117	603	"MECKLENBURG COUNTY"	"SMITH CROSSROADS"	7	80	119	199	79	117	196	68	129	197
"VA"	2001	117701	51117	701	"MECKLENBURG COUNTY"	"CHASE CITY"	7	205	299	504	166	291	457	124	359	483
"VA"	2001	117702	51117	702	"MECKLENBURG COUNTY"	"SUNSHINE"	7	129	132	261	102	129	231	85	155	240
"VA"	2001	117801	51117	801	"MECKLENBURG COUNTY"	"FINCHLEY"	7	64	92	156	55	91	146	48	100	148
"VA"	2001	117802	51117	802	"MECKLENBURG COUNTY"	"BLUESTONE"	7	191	262	453	141	266	407	105	317	422
"VA"	2001	117803	51117	803	"MECKLENBURG COUNTY"	"CHASE CITY ELEMENTARY SCHOOL"	7	189	152	341	161	152	313	151	177	328
"VA"	2001	117901	51117	901	"MECKLENBURG COUNTY"	"AVERETT"	7	29	72	101	19	72	91	15	82	97
"VA"	2001	117902	51117	902	"MECKLENBURG COUNTY"	"BUFFALO SPRINGS"	1	68	135	203	58	134	192	46	151	197
"VA"	2001	117903	51117	903	"MECKLENBURG COUNTY"	"CLARKSVILLE"	1	291	502	793	239	519	758	205	571	776
"VA"	2001	119101	51119	101	"MIDDLESEX COUNTY"	"SALUDA"	1	256	235	491	215	233	448	154	307	461
"VA"	2001	119102	51119	102	"MIDDLESEX COUNTY"	"URBANNA"	5	234	342	576	216	324	540	130	419	549
"VA"	2001	119103	51119	103	"MIDDLESEX COUNTY"	"HARMONY VILLAGE"	5	167	155	322	151	146	297	107	204	311
"VA"	2001	119201	51119	302	"MIDDLESEX COUNTY"	"CHURCH VIEW"	5	312	327	639	255	339	594	170	440	610
"VA"	2001	119202	51119	202	"MIDDLESEX COUNTY"	"NEW MARKET"	5	428	525	953	382	524	906	233	679	912
"VA"	2001	119301	51119	301	"MIDDLESEX COUNTY"	"WATERVIEW"	5	136	120	256	112	106	218	87	140	227
"VA"	2001	121101	51121	101	"MONTGOMERY COUNTY"	"PRECINCT A-1"	5	587	376	963	527	415	942	431	529	960
"VA"	2001	121102	51121	102	"MONTGOMERY COUNTY"	"PRECINCT A-2"	5	707	340	1047	655	356	1011	544	491	1035
"VA"	2001	121103	51121	103	"MONTGOMERY COUNTY"	"PRECINCT A-3"	5	977	365	1342	916	393	1309	754	577	1331
"VA"	2001	121201	51121	201	"MONTGOMERY COUNTY"	"PRECINCT B-1"	5	411	321	732	362	345	707	282	438	720
"VA"	2001	121202	51121	202	"MONTGOMERY COUNTY"	"PRECINCT B-2"	5	694	614	1308	639	631	1270	493	804	1297
"VA"	2001	121203	51121	203	"MONTGOMERY COUNTY"	"PRECINCT B-3"	5	739	767	1506	688	781	1469	497	992	1489
"VA"	2001	121301	51121	301	"MONTGOMERY COUNTY"	"PRECINCT C-1"	5	479	528	1007	432	533	965	325	659	984
"VA"	2001	121302	51121	302	"MONTGOMERY COUNTY"	"PRECINCT C-2"	5	457	576	1033	428	578	1006	291	730	1021
"VA"	2001	121303	51121	303	"MONTGOMERY COUNTY"	"PRECINCT C-3"	5	170	234	404	154	239	393	101	295	396
"VA"	2001	121304	51121	304	"MONTGOMERY COUNTY"	"PRECINCT C-4"	5	403	458	861	387	456	843	269	587	856
"VA"	2001	121401	51121	401	"MONTGOMERY COUNTY"	"PRECINCT D-1"	5	308	345	653	293	348	641	201	449	650
"VA"	2001	121402	51121	402	"MONTGOMERY COUNTY"	"PRECINCT D-2"	5	332	538	870	315	535	850	222	645	867
"VA"	2001	121403	51121	403	"MONTGOMERY COUNTY"	"PRECINCT D-3"	5	349	398	747	328	395	723	214	515	729
"VA"	2001	121404	51121	404	"MONTGOMERY COUNTY"	"PRECINCT D-4"	5	198	278	476	168	294	462	115	358	473
"VA"	2001	121405	51121	405	"MONTGOMERY COUNTY"	"PRECINCT D-5"	5	438	406	844	386	430	816	283	551	834
"VA"	2001	121501	51121	501	"MONTGOMERY COUNTY"	"PRECINCT E-1"	5	774	518	1292	705	547	1252	554	743	1297
"VA"	2001	121502	51121	502	"MONTGOMERY COUNTY"	"PRECINCT E-2"	5	233	213	446	213	218	431	161	281	442
"VA"	2001	121601	51121	601	"MONTGOMERY COUNTY"	"PRECINCT F-1"	1	743	338	1081	674	379	1053	560	516	1076
"VA"	2001	121602	51121	602	"MONTGOMERY COUNTY"	"PRECINCT F-2"	1	596	221	817	559	243	802	466	356	822
"VA"	2001	121701	51121	701	"MONTGOMERY COUNTY"	"PRECINCT G-1"	1	691	338	1029	648	369	1017	502	536	1038
"VA"	2001	121702	51121	702	"MONTGOMERY COUNTY"	"PRECINCT G-2"	1	454	223	677	414	241	655	338	345	683
"VA"	2001	125101	51125	101	"NELSON COUNTY"	"ROCKFISH"	1	507	319	826	455	325	780	392	432	824
"VA"	2001	125201	51125	201	"NELSON COUNTY"	"LOVINGSTON"	1	263	168	431	238	169	407	204	222	426
"VA"	2001	125202	51125	202	"NELSON COUNTY"	"SCHUYLER"	1	205	108	313	193	106	299	159	159	318
"VA"	2001	125301	51125	301	"NELSON COUNTY"	"SHIPMAN"	9	421	214	635	392	229	621	334	297	631
"VA"	2001	125302	51125	302	"NELSON COUNTY"	"GLADSTONE"	9	75	48	123	73	48	121	53	70	123
"VA"	2001	125401	51125	401	"NELSON COUNTY"	"ROSELAND"	9	388	262	650	348	281	629	287	356	643
"VA"	2001	125402	51125	402	"NELSON COUNTY"	"MONTEBELLO"	9	35	27	62	36	26	62	29	32	61
"VA"	2001	125501	51125	501	"NELSON COUNTY"	"FABER"	9	250	134	384	228	133	361	188	190	378
"VA"	2001	125502	51125	502	"NELSON COUNTY"	"NELLYSFORD"	9	425	383	808	388	380	768	315	484	799
"VA"	2001	127201	51127	201	"NEW KENT COUNTY"	"QUINTON"	9	427	581	1008	459	538	997	244	768	1012
"VA"	2001	127301	51127	301	"NEW KENT COUNTY"	"WATKINS"	9	409	301	710	420	279	699	345	375	720
"VA"	2001	127302	51127	302	"NEW KENT COUNTY"	"CUMBERLAND"	9	120	83	203	114	82	196	110	91	201
"VA"	2001	127402	51127	402	"NEW KENT COUNTY"	"CHICKAHOMINY RIVER"	9	209	290	499	206	287	493	145	351	496
"VA"	2001	127501	51127	501	"NEW KENT COUNTY"	"ELTHAM"	9	277	286	563	260	281	541	187	377	564
"VA"	2001	131101	51131	101	"NORTHAMPTON COUNTY"	"PRECINCT 1-1"	9	419	179	598	347	190	537	298	263	561
"VA"	2001	131201	51131	201	"NORTHAMPTON COUNTY"	"PRECINCT 2-1"	9	324	161	485	257	167	424	207	237	444
"VA"	2001	131301	51131	301	"NORTHAMPTON COUNTY"	"PRECINCT 3-1"	9	343	156	499	288	156	444	254	203	457
"VA"	2001	131401	51131	401	"NORTHAMPTON COUNTY"	"PRECINCT 4-1"	9	504	274	778	412	298	710	314	424	738
"VA"	2001	131501	51131	501	"NORTHAMPTON COUNTY"	"PRECINCT 5-1"	9	349	330	679	303	326	629	234	418	652
"VA"	2001	131601	51131	601	"NORTHAMPTON COUNTY"	"PRECINCT 6-1"	9	377	136	513	321	142	463	264	218	482
"VA"	2001	133101	51133	101	"NORTHUMBERLAND COUNTY"	"1A"	9	370	403	773	361	389	750	246	515	761
"VA"	2001	133201	51133	201	"NORTHUMBERLAND COUNTY"	"2A"	5	441	356	797	415	349	764	296	488	784
"VA"	2001	133301	51133	301	"NORTHUMBERLAND COUNTY"	"3A"	5	332	130	462	315	134	449	290	166	456
"VA"	2001	133302	51133	302	"NORTHUMBERLAND COUNTY"	"3B"	5	178	35	213	163	37	200	154	51	205
"VA"	2001	133401	51133	401	"NORTHUMBERLAND COUNTY"	"4A"	5	147	167	314	133	171	304	81	229	310
"VA"	2001	133501	51133	501	"NORTHUMBERLAND COUNTY"	"5A"	5	397	575	972	395	556	951	264	701	965
"VA"	2001	135101	51135	101	"NOTTOWAY COUNTY"	"PRECINCT 1-1"	5	365	226	591	342	225	567	267	310	577
"VA"	2001	135102	51135	102	"NOTTOWAY COUNTY"	"PRECINCT 1-2"	5	170	151	321	166	149	315	135	186	321
"VA"	2001	135201	51135	201	"NOTTOWAY COUNTY"	"PRECINCT 2-1"	5	375	342	717	353	318	671	216	467	683
"VA"	2001	135202	51135	202	"NOTTOWAY COUNTY"	"PRECINCT 2-2"	3	85	156	241	83	151	234	57	178	235
"VA"	2001	135302	51135	302	"NOTTOWAY COUNTY"	"PRECINCT 3-2"	3	145	105	250	142	95	237	110	135	245
"VA"	2001	135401	51135	401	"NOTTOWAY COUNTY"	"PRECINCT 4-1"	3	366	69	435	338	59	397	316	90	406
"VA"	2001	135402	51135	402	"NOTTOWAY COUNTY"	"PRECINCT 4-2"	3	200	189	389	171	183	354	140	226	366
"VA"	2001	135501	51135	501	"NOTTOWAY COUNTY"	"PRECINCT 5-1"	3	461	472	933	437	450	887	318	592	910
"VA"	2001	137102	51137	102	"ORANGE COUNTY"	"ONE EAST"	3	226	138	364	205	132	337	167	187	354
"VA"	2001	137202	51137	202	"ORANGE COUNTY"	"TWO EAST"	2	308	266	574	272	264	536	210	331	541
"VA"	2001	137301	51137	301	"ORANGE COUNTY"	"THREE"	2	753	615	1368	669	607	1276	510	799	1309
"VA"	2001	137401	51137	401	"ORANGE COUNTY"	"FOUR WEST"	2	277	353	630	243	353	596	178	430	608
"VA"	2001	137402	51137	402	"ORANGE COUNTY"	"FOUR EAST"	2	255	354	609	236	338	574	191	402	593
"VA"	2001	137502	51137	502	"ORANGE COUNTY"	"LAKE OF THE WOODS"	1	947	1353	2300	870	1367	2237	710	1564	2274
"VA"	2001	139101	51139	101	"PAGE COUNTY"	"WEST LURAY"	1	579	637	1216	503	684	1187	395	800	1195
"VA"	2001	139201	51139	201	"PAGE COUNTY"	"EAST LURAY"	1	595	696	1291	509	755	1264	369	913	1282
"VA"	2001	139301	51139	301	"PAGE COUNTY"	"MARKSVILLE"	1	464	714	1178	417	734	1151	328	830	1158
"VA"	2001	139401	51139	401	"PAGE COUNTY"	"NEWPORT"	1	337	647	984	284	666	950	211	757	968
"VA"	2001	139501	51139	501	"PAGE COUNTY"	"SHENANDOAH"	1	468	598	1066	439	595	1034	323	727	1050
"VA"	2001	141101	51141	101	"PATRICK COUNTY"	"ARARAT"	4	133	190	323	111	175	286	99	205	304
"VA"	2001	141102	51141	102	"PATRICK COUNTY"	"CLAUDVILLE"	4	96	178	274	69	180	249	60	198	258
"VA"	2001	141103	51141	103	"PATRICK COUNTY"	"WILLIS GAP"	4	99	164	263	89	153	242	74	172	246
"VA"	2001	141201	51141	201	"PATRICK COUNTY"	"DRY POND"	4	90	86	176	63	88	151	49	105	154
"VA"	2001	141202	51141	202	"PATRICK COUNTY"	"PATRICK SPRINGS"	4	331	280	611	233	314	547	179	388	567
"VA"	2001	141203	51141	203	"PATRICK COUNTY"	"RUSSELL CREEK"		195	183	378	135	179	314	97	236	333
"VA"	2001	141301	51141	301	"PATRICK COUNTY"	"CRITZ/STELLA"	4	328	269	597	264	266	530	202	345	547
"VA"	2001	141302	51141	302	"PATRICK COUNTY"	"LIBERTY"	4	175	198	373	119	204	323	90	244	334
"VA"	2001	141401	51141	401	"PATRICK COUNTY"	"MEADOWS OF DAN"	4	232	287	519	193	267	460	144	335	479
"VA"	2001	141402	51141	402	"PATRICK COUNTY"	"STUART ADMINISTRATION"	4	397	314	711	287	322	609	209	422	631
"VA"	2001	141501	51141	501	"PATRICK COUNTY"	"STUART COMMUNITY"	7	159	142	301	110	147	257	87	182	269
"VA"	2001	141502	51141	502	"PATRICK COUNTY"	"ELAMSVILLE"		190	185	375	132	182	314	97	238	335
"VA"	2001	141503	51141	503	"PATRICK COUNTY"	"WOOLWINE"	7	226	299	525	166	283	449	122	359	481
"VA"	2001	143105	51143	105	"PITTSYLVANIA COUNTY"	"CHATHAM"		317	381	698	242	404	646	181	490	671
"VA"	2001	143106	51143	106	"PITTSYLVANIA COUNTY"	"TUNSTALL"	7	205	304	509	168	295	463	145	348	493
"VA"	2001	143108	51143	108	"PITTSYLVANIA COUNTY"	"WEST BLAIRS"	7	127	251	378	104	255	359	69	297	366
"VA"	2001	143201	51143	201	"PITTSYLVANIA COUNTY"	"CALLANDS"	7	140	246	386	116	233	349	60	299	359
"VA"	2001	143204	51143	204	"PITTSYLVANIA COUNTY"	"SANDY LEVEL"	7	148	227	375	125	225	350	85	271	356
"VA"	2001	143301	51143	301	"PITTSYLVANIA COUNTY"	"CENTRAL"	7	295	127	422	277	114	391	274	143	417
"VA"	2001	143305	51143	305	"PITTSYLVANIA COUNTY"	"RICEVILLE"	7	203	84	287	173	83	256	176	102	278
"VA"	2001	143307	51143	307	"PITTSYLVANIA COUNTY"	"EAST BLAIRS"	7	305	73	378	278	66	344	274	99	373
"VA"	2001	143308	51143	308	"PITTSYLVANIA COUNTY"	"MT AIRY"	9	233	132	365	202	122	324	176	173	349
"VA"	2001	143401	51143	401	"PITTSYLVANIA COUNTY"	"AIRPORT"	9	89	238	327	73	235	308	65	250	315
"VA"	2001	143402	51143	402	"PITTSYLVANIA COUNTY"	"KEELING"	9	127	190	317	101	181	282	80	222	302
"VA"	2001	143404	51143	404	"PITTSYLVANIA COUNTY"	"KENTUCK"	9	461	739	1200	397	724	1121	332	845	1177
"VA"	2001	143405	51143	405	"PITTSYLVANIA COUNTY"	"RINGGOLD"	9	297	404	701	254	384	638	216	450	666
"VA"	2001	143501	51143	501	"PITTSYLVANIA COUNTY"	"HURT"	9	396	428	824	306	428	734	215	564	779
"VA"	2001	143502	51143	502	"PITTSYLVANIA COUNTY"	"MOTLEY SYCAMORE"	9	361	396	757	305	388	693	216	506	722
"VA"	2001	143503	51143	503	"PITTSYLVANIA COUNTY"	"RENAN"	9	152	143	295	133	147	280	85	200	285
"VA"	2001	143602	51143	602	"PITTSYLVANIA COUNTY"	"BEARSKIN"	9	240	200	440	205	205	410	164	256	420
"VA"	2001	143603	51143	603	"PITTSYLVANIA COUNTY"	"STONY MILL"	9	216	288	504	178	283	461	136	355	491
"VA"	2001	143604	51143	604	"PITTSYLVANIA COUNTY"	"SWANSONVILLE"	9	247	189	436	207	191	398	166	255	421
"VA"	2001	143605	51143	605	"PITTSYLVANIA COUNTY"	"WHITMELL"	9	218	270	488	182	268	450	154	318	472
"VA"	2001	143606	51143	606	"PITTSYLVANIA COUNTY"	"BROSVILLE"	5	297	226	523	269	205	474	253	243	496
"VA"	2001	143703	51143	703	"PITTSYLVANIA COUNTY"	"FERRY ROAD"	5	86	121	207	67	125	192	62	136	198
"VA"	2001	143704	51143	704	"PITTSYLVANIA COUNTY"	"MT HERMON"	5	399	857	1256	304	869	1173	226	993	1219
"VA"	2001	143705	51143	705	"PITTSYLVANIA COUNTY"	"MT CROSS"	5	164	401	565	129	396	525	90	456	546
"VA"	2001	145101	51145	101	"POWHATAN COUNTY"	"SUBLETTS"	5	399	871	1270	454	806	1260	234	1032	1266
"VA"	2001	145102	51145	102	"POWHATAN COUNTY"	"MANAKIN"	5	161	344	505	187	317	504	84	423	507
"VA"	2001	145201	51145	201	"POWHATAN COUNTY"	"POWHATAN STATION"		278	598	876	285	584	869	144	735	879
"VA"	2001	145202	51145	202	"POWHATAN COUNTY"	"GRACELAND"	5	248	466	714	244	453	697	148	557	705
"VA"	2001	145301	51145	301	"POWHATAN COUNTY"	"BETHESDA"		434	712	1146	452	684	1136	259	880	1139
"VA"	2001	145401	51145	401	"POWHATAN COUNTY"	"POWHATAN COURTHOUSE"	5	285	591	876	287	583	870	129	746	875
"VA"	2001	145402	51145	402	"POWHATAN COUNTY"	"BALLSVILLE"		222	425	647	224	404	628	144	494	638
"VA"	2001	145501	51145	501	"POWHATAN COUNTY"	"SMITH CROSS ROADS"	5	336	171	507	325	172	497	278	219	497
"VA"	2001	145502	51145	502	"POWHATAN COUNTY"	"PINEVILLE"	5	195	160	355	207	144	351	151	202	353
"VA"	2001	147101	51147	101	"PRINCE EDWARD COUNTY"	"FARMVILLE"	5	354	261	615	325	269	594	247	359	606
"VA"	2001	147201	51147	201	"PRINCE EDWARD COUNTY"	"LOCKETT"	5	392	256	648	335	273	608	301	341	642
"VA"	2001	147301	51147	301	"PRINCE EDWARD COUNTY"	"LEIGH"	5	421	223	644	390	204	594	358	261	619
"VA"	2001	147401	51147	401	"PRINCE EDWARD COUNTY"	"HAMPDEN"		304	227	531	281	235	516	246	282	528
"VA"	2001	147501	51147	501	"PRINCE EDWARD COUNTY"	"DARLINGTON HTS"	5	204	178	382	173	177	350	148	214	362
"VA"	2001	147502	51147	502	"PRINCE EDWARD COUNTY"	"BUFFALO HTS"	5	160	195	355	154	191	345	113	232	345
"VA"	2001	147601	51147	601	"PRINCE EDWARD COUNTY"	"PROSPECT"	5	562	269	831	490	261	751	456	340	796
"VA"	2001	147701	51147	701	"PRINCE EDWARD COUNTY"	"WEST END"	5	278	304	582	251	312	563	171	395	566
"VA"	2001	147801	51147	801	"PRINCE EDWARD COUNTY"	"CENTER"	5	199	54	253	195	47	242	178	65	243
"VA"	2001	149101	51149	101	"PRINCE GEORGE COUNTY"	"RICHARD BLAND"	5	276	390	666	304	360	664	188	475	663
"VA"	2001	149102	51149	102	"PRINCE GEORGE COUNTY"	"TEMPLETON"		501	666	1167	524	637	1161	373	796	1169
"VA"	2001	149103	51149	103	"PRINCE GEORGE COUNTY"	"UNION BRANCH"	5	422	361	783	446	331	777	316	461	777
"VA"	2001	149104	51149	104	"PRINCE GEORGE COUNTY"	"RIVES"	5	313	280	593	327	262	589	246	346	592
"VA"	2001	149201	51149	201	"PRINCE GEORGE COUNTY"	"BLAND"	5	492	801	1293	537	744	1281	362	923	1285
"VA"	2001	149202	51149	202	"PRINCE GEORGE COUNTY"	"BLACK WATER"	5	478	668	1146	505	624	1129	346	794	1140
"VA"	2001	149203	51149	203	"PRINCE GEORGE COUNTY"	"BRANDON"	5	141	204	345	152	187	339	100	242	342
"VA"	2001	149204	51149	204	"PRINCE GEORGE COUNTY"	"COURTS BLDG"	5	423	426	849	435	406	841	328	519	847
"VA"	2001	149205	51149	205	"PRINCE GEORGE COUNTY"	"JEFFERSON PARK"	5	311	219	530	317	209	526	252	275	527
"VA"	2001	153101	51153	101	"PRINCE WILLIAM COUNTY"	"BRENTSVILLE"		199	386	585	185	384	569	154	426	580
"VA"	2001	153103	51153	103	"PRINCE WILLIAM COUNTY"	"BUCKHALL"		802	1157	1959	754	1176	1930	629	1327	1956
"VA"	2001	153104	51153	104	"PRINCE WILLIAM COUNTY"	"NOKESVILLE"	5	235	365	600	209	361	570	174	413	587
"VA"	2001	153105	51153	105	"PRINCE WILLIAM COUNTY"	"PARKSIDE"	5	353	524	877	325	514	839	289	573	862
"VA"	2001	153109	51153	109	"PRINCE WILLIAM COUNTY"	"PARK"	4	264	459	723	243	469	712	197	522	719
"VA"	2001	153201	51153	201	"PRINCE WILLIAM COUNTY"	"SAUNDERS"	4	640	623	1263	626	617	1243	581	678	1259
"VA"	2001	153206	51153	206	"PRINCE WILLIAM COUNTY"	"KING"	5	640	502	1142	598	514	1112	559	561	1120
"VA"	2001	153207	51153	207	"PRINCE WILLIAM COUNTY"	"LODGE"	5	477	516	993	454	513	967	398	583	981
"VA"	2001	153208	51153	208	"PRINCE WILLIAM COUNTY"	"WESTRIDGE"	5	411	503	914	389	507	896	331	572	903
"VA"	2001	153301	51153	301	"PRINCE WILLIAM COUNTY"	"DUMFRIES"	5	412	269	681	382	260	642	375	293	668
"VA"	2001	153302	51153	302	"PRINCE WILLIAM COUNTY"	"POTOMAC"	5	515	316	831	494	315	809	477	346	823
"VA"	2001	153303	51153	303	"PRINCE WILLIAM COUNTY"	"GRAHAM PARK"	5	423	348	771	388	345	733	373	375	748
"VA"	2001	153305	51153	305	"PRINCE WILLIAM COUNTY"	"PATTIE"	5	395	475	870	366	480	846	320	533	853
"VA"	2001	153307	51153	307	"PRINCE WILLIAM COUNTY"	"HENDERSON"	4	698	847	1545	654	857	1511	572	960	1532
"VA"	2001	153308	51153	308	"PRINCE WILLIAM COUNTY"	"MONTCLAIR"	4	517	608	1125	458	633	1091	401	614	1015
"VA"	2001	153401	51153	401	"PRINCE WILLIAM COUNTY"	"EVERGREEN"	4	595	975	1570	529	987	1516	443	1122	1565
"VA"	2001	153405	51153	405	"PRINCE WILLIAM COUNTY"	"STONEWALL"	3	204	268	472	183	274	457	161	304	465
"VA"	2001	153407	51153	407	"PRINCE WILLIAM COUNTY"	"WESTGATE"	4	217	207	424	202	203	405	182	234	416
"VA"	2001	153411	51153	411	"PRINCE WILLIAM COUNTY"	"MULLEN"	11	376	383	759	348	383	731	337	412	749
"VA"	2001	153501	51153	501	"PRINCE WILLIAM COUNTY"	"LAKE RIDGE"	10	759	784	1543	715	791	1506	607	916	1523
"VA"	2001	153502	51153	502	"PRINCE WILLIAM COUNTY"	"OCCOQUAN"	10	627	539	1166	592	529	1121	504	641	1145
"VA"	2001	153503	51153	503	"PRINCE WILLIAM COUNTY"	"OLD BRIDGE"	11	457	706	1163	422	716	1138	329	826	1155
"VA"	2001	153504	51153	504	"PRINCE WILLIAM COUNTY"	"ROCKLEDGE"	11	808	822	1630	736	832	1568	647	956	1603
"VA"	2001	153505	51153	505	"PRINCE WILLIAM COUNTY"	"MOHICAN"	11	398	417	815	380	411	791	336	461	797
"VA"	2001	153506	51153	506	"PRINCE WILLIAM COUNTY"	"BETHEL"	11	619	754	1373	588	746	1334	509	829	1338
"VA"	2001	153601	51153	601	"PRINCE WILLIAM COUNTY"	"DALE"	11	203	168	371	200	159	359	178	190	368
"VA"	2001	153602	51153	602	"PRINCE WILLIAM COUNTY"	"NEABSCO"	11	379	330	709	354	335	689	338	365	703
"VA"	2001	153603	51153	603	"PRINCE WILLIAM COUNTY"	"GODWIN"	11	689	439	1128	666	445	1111	619	510	1129
"VA"	2001	153607	51153	607	"PRINCE WILLIAM COUNTY"	"KERRYDALE"	1	371	319	690	367	295	662	334	342	676
"VA"	2001	153701	51153	701	"PRINCE WILLIAM COUNTY"	"BELMONT"	1	281	217	498	260	211	471	251	166	417
"VA"	2001	153702	51153	702	"PRINCE WILLIAM COUNTY"	"LIBRARY"	1	318	335	653	304	331	635	282	367	649
"VA"	2001	153704	51153	704	"PRINCE WILLIAM COUNTY"	"FEATHERSTONE"		493	385	878	464	375	839	423	431	854
"VA"	2001	153705	51153	705	"PRINCE WILLIAM COUNTY"	"POTOMAC VIEW"	11	312	320	632	294	312	606	258	361	619
"VA"	2001	153707	51153	707	"PRINCE WILLIAM COUNTY"	"KILBY"	10	372	269	641	336	276	612	319	306	625
"VA"	2001	155101	51155	101	"PULASKI COUNTY"	"BELSPRING"	11	216	174	390	203	176	379	160	227	387
"VA"	2001	155102	51155	102	"PULASKI COUNTY"	"NEW RIVER"	11	611	451	1062	561	457	1018	397	646	1043
"VA"	2001	155103	51155	103	"PULASKI COUNTY"	"WEST CLOYD"	10	278	224	502	257	225	482	197	296	493
"VA"	2001	155201	51155	201	"PULASKI COUNTY"	"DRAPER"	10	332	365	697	296	371	667	203	481	684
"VA"	2001	155202	51155	202	"PULASKI COUNTY"	"SOUTH PULASKI"	10	156	78	234	142	78	220	105	126	231
"VA"	2001	155203	51155	203	"PULASKI COUNTY"	"NEWBERN"	10	449	324	773	396	341	737	303	454	757
"VA"	2001	155301	51155	301	"PULASKI COUNTY"	"DUBLIN"	10	669	596	1265	593	623	1216	370	867	1237
"VA"	2001	155302	51155	302	"PULASKI COUNTY"	"HIWASSEE"	10	96	136	232	86	134	220	64	154	218
"VA"	2001	155304	51155	304	"PULASKI COUNTY"	"SNOWVILLE"	11	239	353	592	211	367	578	155	435	590
"VA"	2001	155401	51155	401	"PULASKI COUNTY"	"MASSIE"	11	844	717	1561	790	691	1481	521	1002	1523
"VA"	2001	155402	51155	402	"PULASKI COUNTY"	"WALKER"	11	157	210	367	146	205	351	105	260	365
"VA"	2001	155501	51155	501	"PULASKI COUNTY"	"ROBINSON"	11	902	708	1610	826	703	1529	612	940	1552
"VA"	2001	157101	51157	101	"RAPPAHANNOCK COUNTY"	"WASHINGTON"	11	304	245	549	277	273	550	258	290	548
"VA"	2001	157201	51157	201	"RAPPAHANNOCK COUNTY"	"AMISSVILLE"	11	199	332	531	186	339	525	159	367	526
"VA"	2001	157301	51157	301	"RAPPAHANNOCK COUNTY"	"SPERRYVILLE"	11	277	244	521	256	259	515	239	280	519
"VA"	2001	157401	51157	401	"RAPPAHANNOCK COUNTY"	"SCRABBLE"	11	228	272	500	211	288	499	189	314	503
"VA"	2001	157501	51157	501	"RAPPAHANNOCK COUNTY"	"CHESTER GAP"	11	74	107	181	63	115	178	55	124	179
"VA"	2001	157502	51157	502	"RAPPAHANNOCK COUNTY"	"FLINT HILL"	11	202	169	371	181	183	364	173	196	369
"VA"	2001	159101	51159	101	"RICHMOND COUNTY"	"PRECINCT 1-1"	11	228	93	321	208	92	300	178	137	315
"VA"	2001	159201	51159	201	"RICHMOND COUNTY"	"PRECINCT 2-1"	11	184	211	395	164	197	361	110	270	380
"VA"	2001	159301	51159	301	"RICHMOND COUNTY"	"PRECINCT 3-1"	11	209	257	466	182	267	449	99	362	461
"VA"	2001	159302	51159	302	"RICHMOND COUNTY"	"PRECINCT 3-2"	11	55	55	110	58	49	107	37	73	110
"VA"	2001	159401	51159	401	"RICHMOND COUNTY"	"PRECINCT 4-1"	11	196	236	432	185	221	406	116	301	417
"VA"	2001	159501	51159	501	"RICHMOND COUNTY"	"PRECINCT 5-1"	11	128	151	279	112	154	266	65	214	279
"VA"	2001	159502	51159	502	"RICHMOND COUNTY"	"PRECINCT 5-2"	11	101	121	222	96	120	216	55	161	216
"VA"	2001	161101	51161	101	"ROANOKE COUNTY"	"CATAWBA"	11	156	172	328	126	190	316	100	228	328
"VA"	2001	161102	51161	102	"ROANOKE COUNTY"	"MASON VALLEY"	11	151	188	339	132	198	330	83	256	339
"VA"	2001	161103	51161	103	"ROANOKE COUNTY"	"GLENVAR"	11	711	768	1479	654	794	1448	464	1005	1469
"VA"	2001	161104	51161	104	"ROANOKE COUNTY"	"NORTHSIDE"	11	376	308	684	354	319	673	270	412	682
"VA"	2001	161105	51161	105	"ROANOKE COUNTY"	"PETERS CREEK"	1	627	664	1291	586	677	1263	421	863	1284
"VA"	2001	161106	51161	106	"ROANOKE COUNTY"	"GREEN HILL"	11	581	706	1287	512	741	1253	331	937	1268
"VA"	2001	161107	51161	107	"ROANOKE COUNTY"	"BENNETT SPRINGS"	11	205	234	439	176	256	432	125	315	440
"VA"	2001	161201	51161	201	"ROANOKE COUNTY"	"PLANTATION"	1	516	580	1096	470	589	1059	287	785	1072
"VA"	2001	161202	51161	202	"ROANOKE COUNTY"	"BURLINGTON"	9	299	369	668	273	378	651	176	482	658
"VA"	2001	161203	51161	203	"ROANOKE COUNTY"	"MOUNTAIN VIEW"	9	630	801	1431	550	844	1394	365	1050	1415
"VA"	2001	161204	51161	204	"ROANOKE COUNTY"	"BOTETOURT SPRINGS"	9	578	610	1188	525	634	1159	343	832	1175
