state	year	fips_pct	fips_cnty	precinct_code	county	precinct	cd	g2005_GOV_dv	g2005_GOV_rv	g2005_GOV_tv	g2005_LTG_dv	g2005_LTG_rv	g2005_LTG_tv	g2005_ATG_dv	g2005_ATG_rv	g2005_ATG_tv
"VA"	2005	117103	51117	103	"MECKLENBURG COUNTY"	"SOUTH CLARKSVILLE"	5	215	169	384	207	163	370	201	155	356
"VA"	2005	117201	51117	201	"MECKLENBURG COUNTY"	"BOYDTON"	5	129	138	267	118	140	258	116	138	254
"VA"	2005	117202	51117	202	"MECKLENBURG COUNTY"	"BLUESTONE SENIOR HIGH SCHOOL"	5	61	43	104	57	42	99	54	37	91
"VA"	2005	117203	51117	203	"MECKLENBURG COUNTY"	"CHASE CITY VFW POST"	5	110	49	159	102	50	152	100	50	150
"VA"	2005	117301	51117	301	"MECKLENBURG COUNTY"	"BRACEY"	5	144	297	441	140	286	426	142	281	423
"VA"	2005	117302	51117	302	"MECKLENBURG COUNTY"	"LACROSSE"	5	177	168	345	150	170	320	149	170	319
"VA"	2005	117401	51117	401	"MECKLENBURG COUNTY"	"AMERICAN LEGION HALL"	5	365	226	591	330	212	542	332	217	549
"VA"	2005	117402	51117	402	"MECKLENBURG COUNTY"	"PARK VIEW MIDDLE SCHOOL"	5	58	37	95	61	31	92	60	30	90
"VA"	2005	117501	51117	501	"MECKLENBURG COUNTY"	"SOUTH HILL"	5	281	507	788	242	510	752	250	516	766
"VA"	2005	117601	51117	601	"MECKLENBURG COUNTY"	"BASKERVILLE"	5	116	186	302	110	185	295	105	184	289
"VA"	2005	117602	51117	602	"MECKLENBURG COUNTY"	"UNION LEVEL"	5	90	165	255	79	157	236	88	154	242
"VA"	2005	117603	51117	603	"MECKLENBURG COUNTY"	"SMITH CROSSROADS"	5	52	74	126	45	79	124	49	75	124
"VA"	2005	117604	51117	604	"MECKLENBURG COUNTY"	"LAKE GASTON"	5	62	58	120	55	62	117	57	61	118
"VA"	2005	117701	51117	701	"MECKLENBURG COUNTY"	"CHASE CITY"	5	174	284	458	153	282	435	154	276	430
"VA"	2005	117702	51117	702	"MECKLENBURG COUNTY"	"SUNSHINE"	5	85	140	225	79	136	215	81	125	206
"VA"	2005	117801	51117	801	"MECKLENBURG COUNTY"	"FINCHLEY"	5	66	101	167	68	97	165	59	98	157
"VA"	2005	117802	51117	802	"MECKLENBURG COUNTY"	"BLUESTONE"	5	147	242	389	137	234	371	142	228	370
"VA"	2005	117803	51117	803	"MECKLENBURG COUNTY"	"CHASE CITY ELEMENTARY SCHOOL"	5	136	141	277	120	148	268	120	149	269
"VA"	2005	117901	51117	901	"MECKLENBURG COUNTY"	"AVERETT"	5	22	71	93	24	67	91	23	66	89
"VA"	2005	117902	51117	902	"MECKLENBURG COUNTY"	"BUFFALO SPRINGS"	5	58	142	200	52	138	190	52	141	193
"VA"	2005	117903	51117	903	"MECKLENBURG COUNTY"	"CLARKSVILLE"	5	280	470	750	255	475	730	251	466	717
"VA"	2005	119101	51119	101	"MIDDLESEX COUNTY"	"SALUDA"	1	233	267	500	213	284	497	205	293	498
"VA"	2005	119102	51119	102	"MIDDLESEX COUNTY"	"URBANNA"	1	210	340	550	185	362	547	201	346	547
"VA"	2005	119103	51119	103	"MIDDLESEX COUNTY"	"HARMONY VILLAGE"	1	159	200	359	146	204	350	155	198	353
"VA"	2005	119201	51119	302	"MIDDLESEX COUNTY"	"CHURCH VIEW"	1	283	397	680	255	424	679	263	413	676
"VA"	2005	119202	51119	202	"MIDDLESEX COUNTY"	"NEW MARKET"	1	378	629	1007	347	658	1005	339	661	1000
"VA"	2005	119301	51119	301	"MIDDLESEX COUNTY"	"WATERVIEW"	1	103	158	261	97	163	260	99	156	255
"VA"	2005	121101	51121	101	"MONTGOMERY COUNTY"	"PRECINCT A-1"	9	640	408	1048	601	457	1058	604	448	1052
"VA"	2005	121102	51121	102	"MONTGOMERY COUNTY"	"PRECINCT A-2"	9	780	298	1078	734	360	1094	755	344	1099
"VA"	2005	121103	51121	103	"MONTGOMERY COUNTY"	"PRECINCT A-3"	9	970	314	1284	923	383	1306	927	387	1314
"VA"	2005	121201	51121	201	"MONTGOMERY COUNTY"	"PRECINCT B-1"	9	369	343	712	338	384	722	363	362	725
"VA"	2005	121202	51121	202	"MONTGOMERY COUNTY"	"PRECINCT B-2"	9	675	538	1213	646	592	1238	660	571	1231
"VA"	2005	121203	51121	203	"MONTGOMERY COUNTY"	"PRECINCT B-3"	9	885	794	1679	768	942	1710	802	905	1707
"VA"	2005	121301	51121	301	"MONTGOMERY COUNTY"	"PRECINCT C-1"	9	415	471	886	383	504	887	411	477	888
"VA"	2005	121302	51121	302	"MONTGOMERY COUNTY"	"PRECINCT C-2"	9	442	531	973	401	581	982	430	550	980
"VA"	2005	121303	51121	303	"MONTGOMERY COUNTY"	"PRECINCT C-3"	9	134	244	378	118	261	379	136	241	377
"VA"	2005	121304	51121	304	"MONTGOMERY COUNTY"	"PRECINCT C-4"	9	365	401	766	344	429	773	384	395	779
"VA"	2005	121401	51121	401	"MONTGOMERY COUNTY"	"PRECINCT D-1"	9	343	340	683	321	377	698	328	372	700
"VA"	2005	121402	51121	402	"MONTGOMERY COUNTY"	"PRECINCT D-2"	9	352	576	928	343	598	941	374	567	941
"VA"	2005	121403	51121	403	"MONTGOMERY COUNTY"	"PRECINCT D-3"	9	313	448	761	291	473	764	317	445	762
"VA"	2005	121404	51121	404	"MONTGOMERY COUNTY"	"PRECINCT D-4"	9	196	282	478	185	292	477	218	266	484
"VA"	2005	121405	51121	405	"MONTGOMERY COUNTY"	"PRECINCT D-5"	9	435	464	899	405	495	900	431	472	903
"VA"	2005	121501	51121	501	"MONTGOMERY COUNTY"	"PRECINCT E-1"	9	783	606	1389	723	660	1383	761	630	1391
"VA"	2005	121502	51121	502	"MONTGOMERY COUNTY"	"PRECINCT E-2"	9	215	226	441	207	242	449	227	217	444
"VA"	2005	121601	51121	601	"MONTGOMERY COUNTY"	"PRECINCT F-1"	9	858	364	1222	813	424	1237	837	402	1239
"VA"	2005	121602	51121	602	"MONTGOMERY COUNTY"	"PRECINCT F-2"	9	615	214	829	580	248	828	573	254	827
"VA"	2005	121701	51121	701	"MONTGOMERY COUNTY"	"PRECINCT G-1"	9	772	315	1087	737	354	1091	744	346	1090
"VA"	2005	121702	51121	702	"MONTGOMERY COUNTY"	"PRECINCT G-2"	9	513	206	719	478	239	717	470	238	708
"VA"	2005	125101	51125	101	"NELSON COUNTY"	"ROCKFISH"	5	579	384	963	572	399	971	608	369	977
"VA"	2005	125201	51125	201	"NELSON COUNTY"	"LOVINGSTON"	5	250	225	475	240	231	471	262	212	474
"VA"	2005	125202	51125	202	"NELSON COUNTY"	"SCHUYLER"	5	215	141	356	210	148	358	224	134	358
"VA"	2005	125301	51125	301	"NELSON COUNTY"	"SHIPMAN"	5	381	259	640	367	282	649	386	263	649
"VA"	2005	125302	51125	302	"NELSON COUNTY"	"GLADSTONE"	5	70	53	123	72	52	124	77	46	123
"VA"	2005	125401	51125	401	"NELSON COUNTY"	"ROSELAND"	5	324	346	670	312	371	683	342	345	687
"VA"	2005	125402	51125	402	"NELSON COUNTY"	"MONTEBELLO"	5	31	34	65	27	40	67	33	34	67
"VA"	2005	125501	51125	501	"NELSON COUNTY"	"FABER"	5	249	179	428	249	189	438	268	172	440
"VA"	2005	125502	51125	502	"NELSON COUNTY"	"NELLYSFORD"	5	501	374	875	433	436	869	479	401	880
"VA"	2005	127102	51127	102	"NEW KENT COUNTY"	"TUNSTALL"	3	103	182	285	101	191	292	109	185	294
"VA"	2005	127103	51127	103	"NEW KENT COUNTY"	"SOUTHERN BRANCH"	3	302	456	758	269	493	762	276	489	765
"VA"	2005	127201	51127	201	"NEW KENT COUNTY"	"QUINTON"	3	265	385	650	232	428	660	232	427	659
"VA"	2005	127202	51127	202	"NEW KENT COUNTY"	"KENTWOOD"	3	174	326	500	150	352	502	153	349	502
"VA"	2005	127301	51127	301	"NEW KENT COUNTY"	"WATKINS"	3	299	246	545	272	265	537	260	273	533
"VA"	2005	127302	51127	302	"NEW KENT COUNTY"	"CUMBERLAND"	3	189	162	351	160	195	355	172	177	349
"VA"	2005	127402	51127	402	"NEW KENT COUNTY"	"CHICKAHOMINY RIVER"	3	196	301	497	174	329	503	178	327	505
"VA"	2005	127403	51127	403	"NEW KENT COUNTY"	"AIRPORT"	3	168	272	440	151	298	449	164	288	452
"VA"	2005	127501	51127	501	"NEW KENT COUNTY"	"ELTHAM"	3	183	270	453	183	283	466	179	283	462
"VA"	2005	127503	51127	503	"NEW KENT COUNTY"	"PROVIDENCE FORGE"	3	277	487	764	227	538	765	254	517	771
"VA"	2005	131101	51131	101	"NORTHAMPTON COUNTY"	"PRECINCT 1-1"	2	355	126	481	322	157	479	303	176	479
"VA"	2005	131201	51131	201	"NORTHAMPTON COUNTY"	"PRECINCT 2-1"	2	340	232	572	302	268	570	303	268	571
"VA"	2005	131301	51131	301	"NORTHAMPTON COUNTY"	"PRECINCT 3-1"	2	271	134	405	249	155	404	239	160	399
"VA"	2005	131401	51131	401	"NORTHAMPTON COUNTY"	"PRECINCT 4-1"	2	403	280	683	349	342	691	361	332	693
"VA"	2005	131501	51131	501	"NORTHAMPTON COUNTY"	"PRECINCT 5-1"	2	298	270	568	265	299	564	244	310	554
"VA"	2005	131601	51131	601	"NORTHAMPTON COUNTY"	"PRECINCT 6-1"	2	391	214	605	351	245	596	350	247	597
"VA"	2005	133101	51133	101	"NORTHUMBERLAND COUNTY"	"1A"	1	326	462	788	316	476	792	313	484	797
"VA"	2005	133201	51133	201	"NORTHUMBERLAND COUNTY"	"2A"	1	378	494	872	348	527	875	333	539	872
"VA"	2005	133301	51133	301	"NORTHUMBERLAND COUNTY"	"3A"	1	352	162	514	339	170	509	333	175	508
"VA"	2005	133302	51133	302	"NORTHUMBERLAND COUNTY"	"3B"	1	191	57	248	179	63	242	174	64	238
"VA"	2005	133401	51133	401	"NORTHUMBERLAND COUNTY"	"4A"	1	494	758	1252	451	805	1256	474	784	1258
"VA"	2005	133501	51133	501	"NORTHUMBERLAND COUNTY"	"5A"	1	363	614	977	342	645	987	342	646	988
"VA"	2005	135101	51135	101	"NOTTOWAY COUNTY"	"PRECINCT 1-1"	4	252	247	499	230	259	489	230	252	482
"VA"	2005	135102	51135	102	"NOTTOWAY COUNTY"	"PRECINCT 1-2"	4	145	182	327	121	205	326	135	188	323
"VA"	2005	135201	51135	201	"NOTTOWAY COUNTY"	"PRECINCT 2-1"	4	306	334	640	258	369	627	273	349	622
"VA"	2005	135202	51135	202	"NOTTOWAY COUNTY"	"PRECINCT 2-2"	4	74	167	241	69	170	239	77	166	243
"VA"	2005	135302	51135	302	"NOTTOWAY COUNTY"	"PRECINCT 3-2"	4	129	111	240	121	119	240	122	125	247
"VA"	2005	135401	51135	401	"NOTTOWAY COUNTY"	"PRECINCT 4-1"	4	284	78	362	275	83	358	277	79	356
"VA"	2005	135402	51135	402	"NOTTOWAY COUNTY"	"PRECINCT 4-2"	4	161	200	361	143	218	361	152	203	355
"VA"	2005	135501	51135	501	"NOTTOWAY COUNTY"	"PRECINCT 5-1"	4	348	481	829	317	487	804	318	493	811
"VA"	2005	137102	51137	102	"ORANGE COUNTY"	"ONE EAST"	7	208	128	336	188	143	331	180	147	327
"VA"	2005	137202	51137	202	"ORANGE COUNTY"	"TWO EAST"	7	262	282	544	232	304	536	236	302	538
"VA"	2005	137301	51137	301	"ORANGE COUNTY"	"THREE"	7	663	609	1272	605	658	1263	627	650	1277
"VA"	2005	137401	51137	401	"ORANGE COUNTY"	"FOUR WEST"	7	333	520	853	302	546	848	317	540	857
"VA"	2005	137402	51137	402	"ORANGE COUNTY"	"FOUR EAST"	7	370	596	966	328	617	945	347	588	935
"VA"	2005	137501	51137	501	"ORANGE COUNTY"	"LOW CHURCH #1"	7	782	941	1723	707	1014	1721	719	992	1711
"VA"	2005	137502	51137	502	"ORANGE COUNTY"	"LAKE OF THE WOODS"	7	432	518	950	376	571	947	381	565	946
"VA"	2005	139101	51139	101	"PAGE COUNTY"	"WEST LURAY"	7	488	647	1135	484	666	1150	502	658	1160
"VA"	2005	139201	51139	201	"PAGE COUNTY"	"EAST LURAY"	7	555	756	1311	511	812	1323	527	805	1332
"VA"	2005	139301	51139	301	"PAGE COUNTY"	"MARKSVILLE"	7	429	676	1105	422	683	1105	459	650	1109
"VA"	2005	139401	51139	401	"PAGE COUNTY"	"NEWPORT"	7	338	664	1002	328	681	1009	345	672	1017
"VA"	2005	139501	51139	501	"PAGE COUNTY"	"SHENANDOAH"	7	446	706	1152	452	704	1156	492	668	1160
"VA"	2005	141101	51141	101	"PATRICK COUNTY"	"ARARAT"	9	113	221	334	127	186	313	129	181	310
"VA"	2005	141102	51141	102	"PATRICK COUNTY"	"CLAUDVILLE"	9	91	179	270	97	156	253	85	165	250
"VA"	2005	141103	51141	103	"PATRICK COUNTY"	"WILLIS GAP"	9	116	156	272	115	139	254	124	127	251
"VA"	2005	141201	51141	201	"PATRICK COUNTY"	"DRY POND"	9	66	73	139	54	74	128	59	68	127
"VA"	2005	141202	51141	202	"PATRICK COUNTY"	"PATRICK SPRINGS"	9	220	286	506	207	288	495	214	276	490
"VA"	2005	141203	51141	203	"PATRICK COUNTY"	"RUSSELL CREEK"	9	162	190	352	136	192	328	155	177	332
"VA"	2005	141301	51141	301	"PATRICK COUNTY"	"CRITZ/STELLA"	9	243	295	538	228	304	532	231	304	535
"VA"	2005	141302	51141	302	"PATRICK COUNTY"	"LIBERTY"	9	117	189	306	122	169	291	132	165	297
"VA"	2005	141401	51141	401	"PATRICK COUNTY"	"MEADOWS OF DAN"	9	200	247	447	193	232	425	196	232	428
"VA"	2005	141402	51141	402	"PATRICK COUNTY"	"STUART ADMINISTRATION"	9	271	299	570	241	302	543	249	283	532
"VA"	2005	141501	51141	501	"PATRICK COUNTY"	"STUART COMMUNITY"	9	88	114	202	81	118	199	84	113	197
"VA"	2005	141502	51141	502	"PATRICK COUNTY"	"ELAMSVILLE"	9	146	197	343	120	212	332	130	195	325
"VA"	2005	141503	51141	503	"PATRICK COUNTY"	"WOOLWINE"	9	185	271	456	177	266	443	172	257	429
"VA"	2005	143103	51143	103	"PITTSYLVANIA COUNTY"	"TWIN SPRINGS"	5	276	1024	1300	228	1060	1288	288	1006	1294
"VA"	2005	143105	51143	105	"PITTSYLVANIA COUNTY"	"CHATHAM"	5	239	425	664	203	451	654	228	424	652
"VA"	2005	143106	51143	106	"PITTSYLVANIA COUNTY"	"TUNSTALL"	5	163	321	484	150	327	477	175	293	468
"VA"	2005	143108	51143	108	"PITTSYLVANIA COUNTY"	"WEST BLAIRS"	5	103	205	308	99	213	312	114	197	311
"VA"	2005	143201	51143	201	"PITTSYLVANIA COUNTY"	"CALLANDS"	5	157	353	510	160	348	508	170	334	504
"VA"	2005	143204	51143	204	"PITTSYLVANIA COUNTY"	"SANDY LEVEL"	5	130	242	372	124	238	362	132	234	366
"VA"	2005	143206	51143	206	"PITTSYLVANIA COUNTY"	"CLIMAX"	5	126	281	407	117	282	399	125	273	398
"VA"	2005	143301	51143	301	"PITTSYLVANIA COUNTY"	"CENTRAL"	5	342	153	495	313	154	467	308	153	461
"VA"	2005	143305	51143	305	"PITTSYLVANIA COUNTY"	"RICEVILLE"	5	167	87	254	158	80	238	150	81	231
"VA"	2005	143307	51143	307	"PITTSYLVANIA COUNTY"	"EAST BLAIRS"	5	388	124	512	376	117	493	371	120	491
"VA"	2005	143308	51143	308	"PITTSYLVANIA COUNTY"	"MT AIRY"	5	131	93	224	122	101	223	127	94	221
"VA"	2005	143401	51143	401	"PITTSYLVANIA COUNTY"	"AIRPORT"	5	82	223	305	77	217	294	90	203	293
"VA"	2005	143402	51143	402	"PITTSYLVANIA COUNTY"	"KEELING"	5	168	321	489	149	335	484	167	314	481
"VA"	2005	143404	51143	404	"PITTSYLVANIA COUNTY"	"KENTUCK"	5	290	623	913	273	627	900	292	606	898
"VA"	2005	143405	51143	405	"PITTSYLVANIA COUNTY"	"RINGGOLD"	5	266	424	690	253	415	668	258	406	664
"VA"	2005	143501	51143	501	"PITTSYLVANIA COUNTY"	"HURT"	5	340	424	764	307	449	756	333	422	755
"VA"	2005	143502	51143	502	"PITTSYLVANIA COUNTY"	"MOTLEY SYCAMORE"	5	343	454	797	306	464	770	317	451	768
"VA"	2005	143503	51143	503	"PITTSYLVANIA COUNTY"	"RENAN"	5	159	242	401	157	238	395	161	232	393
"VA"	2005	143602	51143	602	"PITTSYLVANIA COUNTY"	"BEARSKIN"	5	74	60	134	72	58	130	86	44	130
"VA"	2005	143603	51143	603	"PITTSYLVANIA COUNTY"	"STONY MILL"	5	212	356	568	202	360	562	223	330	553
"VA"	2005	143604	51143	604	"PITTSYLVANIA COUNTY"	"SWANSONVILLE"	5	219	250	469	206	251	457	218	239	457
"VA"	2005	143605	51143	605	"PITTSYLVANIA COUNTY"	"WHITMELL"	5	208	286	494	200	280	480	220	264	484
"VA"	2005	143606	51143	606	"PITTSYLVANIA COUNTY"	"BROSVILLE"	5	263	247	510	254	248	502	262	246	508
"VA"	2005	143703	51143	703	"PITTSYLVANIA COUNTY"	"FERRY ROAD"	5	62	110	172	58	110	168	61	106	167
"VA"	2005	143704	51143	704	"PITTSYLVANIA COUNTY"	"MT HERMON"	5	344	717	1061	306	740	1046	351	700	1051
"VA"	2005	143705	51143	705	"PITTSYLVANIA COUNTY"	"MT CROSS"	5	140	391	531	122	397	519	138	383	521
"VA"	2005	145101	51145	101	"POWHATAN COUNTY"	"SUBLETTS"	4	318	771	1089	272	830	1102	297	808	1105
"VA"	2005	145102	51145	102	"POWHATAN COUNTY"	"MANAKIN"	4	201	475	676	168	523	691	170	524	694
"VA"	2005	145103	51145	103	"POWHATAN COUNTY"	"FLAT ROCK"	4	119	290	409	104	309	413	107	307	414
"VA"	2005	145201	51145	201	"POWHATAN COUNTY"	"POWHATAN STATION"	4	229	578	807	213	596	809	216	592	808
"VA"	2005	145202	51145	202	"POWHATAN COUNTY"	"GRACELAND"	4	311	605	916	282	637	919	279	638	917
"VA"	2005	145301	51145	301	"POWHATAN COUNTY"	"BETHESDA"	4	462	1003	1465	402	1070	1472	432	1048	1480
"VA"	2005	145401	51145	401	"POWHATAN COUNTY"	"POWHATAN COURTHOUSE"	4	313	766	1079	272	812	1084	293	791	1084
"VA"	2005	145402	51145	402	"POWHATAN COUNTY"	"BALLSVILLE"	4	209	516	725	195	536	731	188	543	731
"VA"	2005	145501	51145	501	"POWHATAN COUNTY"	"SMITH CROSS ROADS"	4	315	250	565	291	271	562	289	275	564
"VA"	2005	145502	51145	502	"POWHATAN COUNTY"	"PINEVILLE"	4	166	159	325	148	183	331	154	173	327
"VA"	2005	147101	51147	101	"PRINCE EDWARD COUNTY"	"FARMVILLE"	5	302	288	590	272	318	590	282	303	585
"VA"	2005	147201	51147	201	"PRINCE EDWARD COUNTY"	"LOCKETT"	5	371	320	691	343	325	668	354	314	668
"VA"	2005	147301	51147	301	"PRINCE EDWARD COUNTY"	"LEIGH"	5	241	181	422	233	179	412	218	194	412
"VA"	2005	147302	51147	302	"PRINCE EDWARD COUNTY"	"MT PLEASANT"	5	130	78	208	119	80	199	125	76	201
"VA"	2005	147401	51147	401	"PRINCE EDWARD COUNTY"	"HAMPDEN"	5	294	251	545	267	261	528	282	250	532
"VA"	2005	147501	51147	501	"PRINCE EDWARD COUNTY"	"DARLINGTON HTS"	5	153	218	371	139	224	363	147	217	364
"VA"	2005	147502	51147	502	"PRINCE EDWARD COUNTY"	"BUFFALO HTS"	5	148	220	368	135	220	355	142	220	362
"VA"	2005	147601	51147	601	"PRINCE EDWARD COUNTY"	"PROSPECT"	5	423	328	751	390	324	714	367	331	698
"VA"	2005	147701	51147	701	"PRINCE EDWARD COUNTY"	"WEST END"	5	286	318	604	249	343	592	257	340	597
"VA"	2005	147801	51147	801	"PRINCE EDWARD COUNTY"	"CENTER"	5	198	57	255	187	58	245	172	68	240
"VA"	2005	149101	51149	101	"PRINCE GEORGE COUNTY"	"RICHARD BLAND"	4	265	404	669	245	429	674	257	414	671
"VA"	2005	149102	51149	102	"PRINCE GEORGE COUNTY"	"TEMPLETON"	4	469	840	1309	434	874	1308	440	871	1311
"VA"	2005	149103	51149	103	"PRINCE GEORGE COUNTY"	"UNION BRANCH"	4	424	435	859	405	454	859	379	477	856
"VA"	2005	149104	51149	104	"PRINCE GEORGE COUNTY"	"RIVES"	4	331	310	641	309	331	640	297	340	637
"VA"	2005	149105	51149	105	"PRINCE GEORGE COUNTY"	"HARRISON"	3	99	220	319	96	219	315	96	222	318
"VA"	2005	149201	51149	201	"PRINCE GEORGE COUNTY"	"BLAND"	3	487	863	1350	458	906	1364	452	912	1364
"VA"	2005	149202	51149	202	"PRINCE GEORGE COUNTY"	"BLACK WATER"	3	327	622	949	301	648	949	313	631	944
"VA"	2005	149203	51149	203	"PRINCE GEORGE COUNTY"	"BRANDON"	3	110	214	324	103	222	325	105	224	329
"VA"	2005	149204	51149	204	"PRINCE GEORGE COUNTY"	"COURTS BLDG"	3	469	495	964	443	523	966	418	548	966
"VA"	2005	149205	51149	205	"PRINCE GEORGE COUNTY"	"JEFFERSON PARK"	3	113	79	192	112	83	195	110	86	196
"VA"	2005	153101	51153	101	"PRINCE WILLIAM COUNTY"	"BRENTSVILLE"	11	189	401	590	175	417	592	178	414	592
"VA"	2005	153102	51153	102	"PRINCE WILLIAM COUNTY"	"BENNETT"	11	719	987	1706	685	1037	1722	680	1044	1724
"VA"	2005	153103	51153	103	"PRINCE WILLIAM COUNTY"	"BUCKHALL"	10	910	1178	2088	864	1234	2098	876	1225	2101
"VA"	2005	153104	51153	104	"PRINCE WILLIAM COUNTY"	"NOKESVILLE"	11	283	478	761	271	503	774	264	507	771
"VA"	2005	153105	51153	105	"PRINCE WILLIAM COUNTY"	"PARKSIDE"	10	445	538	983	442	534	976	433	549	982
"VA"	2005	153109	51153	109	"PRINCE WILLIAM COUNTY"	"PARK"	11	275	450	725	272	460	732	283	444	727
"VA"	2005	153111	51153	111	"PRINCE WILLIAM COUNTY"	"BRISTOW RUN"	11	936	1266	2202	878	1324	2202	851	1356	2207
"VA"	2005	153201	51153	201	"PRINCE WILLIAM COUNTY"	"SAUNDERS"	11	772	487	1259	747	522	1269	738	527	1265
"VA"	2005	153206	51153	206	"PRINCE WILLIAM COUNTY"	"KING"	11	801	551	1352	784	564	1348	765	581	1346
"VA"	2005	153207	51153	207	"PRINCE WILLIAM COUNTY"	"LODGE"	11	537	430	967	511	457	968	502	462	964
"VA"	2005	153208	51153	208	"PRINCE WILLIAM COUNTY"	"WESTRIDGE"	11	711	621	1332	679	664	1343	651	689	1340
"VA"	2005	153211	51153	211	"PRINCE WILLIAM COUNTY"	"POWELL"	1	133	122	255	129	124	253	125	127	252
"VA"	2005	153301	51153	301	"PRINCE WILLIAM COUNTY"	"DUMFRIES"	1	387	248	635	382	257	639	365	266	631
"VA"	2005	153302	51153	302	"PRINCE WILLIAM COUNTY"	"POTOMAC"	1	773	395	1168	756	412	1168	726	446	1172
"VA"	2005	153303	51153	303	"PRINCE WILLIAM COUNTY"	"GRAHAM PARK"	1	445	325	770	452	315	767	424	336	760
"VA"	2005	153305	51153	305	"PRINCE WILLIAM COUNTY"	"PATTIE"	11	450	474	924	419	504	923	426	498	924
"VA"	2005	153307	51153	307	"PRINCE WILLIAM COUNTY"	"HENDERSON"	11	843	806	1649	805	836	1641	759	883	1642
"VA"	2005	153308	51153	308	"PRINCE WILLIAM COUNTY"	"MONTCLAIR"	11	626	532	1158	591	574	1165	573	598	1171
"VA"	2005	153401	51153	401	"PRINCE WILLIAM COUNTY"	"EVERGREEN"	10	637	962	1599	608	1017	1625	627	998	1625
"VA"	2005	153403	51153	403	"PRINCE WILLIAM COUNTY"	"BULL RUN"	11	1416	1793	3209	1334	1895	3229	1283	1941	3224
"VA"	2005	153405	51153	405	"PRINCE WILLIAM COUNTY"	"STONEWALL"	10	383	466	849	352	493	845	362	480	842
"VA"	2005	153407	51153	407	"PRINCE WILLIAM COUNTY"	"WESTGATE"	10	176	156	332	173	163	336	167	164	331
"VA"	2005	153409	51153	409	"PRINCE WILLIAM COUNTY"	"SUDLEY NORTH"	10	316	226	542	305	244	549	288	258	546
"VA"	2005	153411	51153	411	"PRINCE WILLIAM COUNTY"	"MULLEN"	10	446	348	794	430	363	793	431	364	795
"VA"	2005	153501	51153	501	"PRINCE WILLIAM COUNTY"	"LAKE RIDGE"	11	833	688	1521	784	743	1527	768	758	1526
"VA"	2005	153502	51153	502	"PRINCE WILLIAM COUNTY"	"OCCOQUAN"	11	743	444	1187	720	473	1193	684	508	1192
"VA"	2005	153503	51153	503	"PRINCE WILLIAM COUNTY"	"OLD BRIDGE"	11	577	630	1207	534	682	1216	512	701	1213
"VA"	2005	153504	51153	504	"PRINCE WILLIAM COUNTY"	"ROCKLEDGE"	11	792	678	1470	760	727	1487	718	755	1473
"VA"	2005	153505	51153	505	"PRINCE WILLIAM COUNTY"	"MOHICAN"	11	470	364	834	454	383	837	432	402	834
"VA"	2005	153506	51153	506	"PRINCE WILLIAM COUNTY"	"BETHEL"	11	676	619	1295	650	655	1305	640	666	1306
"VA"	2005	153508	51153	508	"PRINCE WILLIAM COUNTY"	"SPRINGWOODS"	11	287	182	469	279	194	473	270	202	472
"VA"	2005	153601	51153	601	"PRINCE WILLIAM COUNTY"	"DALE"	11	211	128	339	209	131	340	193	146	339
"VA"	2005	153602	51153	602	"PRINCE WILLIAM COUNTY"	"NEABSCO"	11	525	295	820	509	306	815	511	305	816
"VA"	2005	153603	51153	603	"PRINCE WILLIAM COUNTY"	"GODWIN"	11	643	471	1114	638	477	1115	620	497	1117
"VA"	2005	153607	51153	607	"PRINCE WILLIAM COUNTY"	"KERRYDALE"	11	437	303	740	435	311	746	420	321	741
"VA"	2005	153608	51153	608	"PRINCE WILLIAM COUNTY"	"ENTERPRISE"	11	574	411	985	574	426	1000	552	443	995
"VA"	2005	153701	51153	701	"PRINCE WILLIAM COUNTY"	"BELMONT"	11	383	320	703	375	330	705	361	340	701
"VA"	2005	153702	51153	702	"PRINCE WILLIAM COUNTY"	"LIBRARY"	11	399	346	745	397	330	727	362	363	725
"VA"	2005	153704	51153	704	"PRINCE WILLIAM COUNTY"	"FEATHERSTONE"	11	614	444	1058	601	437	1038	578	465	1043
"VA"	2005	153705	51153	705	"PRINCE WILLIAM COUNTY"	"POTOMAC VIEW"	11	279	306	585	278	307	585	282	307	589
"VA"	2005	153707	51153	707	"PRINCE WILLIAM COUNTY"	"KILBY"	11	335	230	565	338	230	568	336	232	568
"VA"	2005	153708	51153	708	"PRINCE WILLIAM COUNTY"	"RIVER OAKS"	1	395	174	569	394	166	560	376	184	560
"VA"	2005	155101	51155	101	"PULASKI COUNTY"	"BELSPRING"	9	200	205	405	196	206	402	221	190	411
"VA"	2005	155102	51155	102	"PULASKI COUNTY"	"NEW RIVER"	9	627	540	1167	573	593	1166	620	550	1170
"VA"	2005	155103	51155	103	"PULASKI COUNTY"	"WEST CLOYD"	9	311	290	601	287	305	592	301	298	599
"VA"	2005	155201	51155	201	"PULASKI COUNTY"	"DRAPER"	9	273	407	680	259	425	684	294	394	688
"VA"	2005	155202	51155	202	"PULASKI COUNTY"	"SOUTH PULASKI"	9	118	107	225	105	117	222	111	106	217
"VA"	2005	155203	51155	203	"PULASKI COUNTY"	"NEWBERN"	9	490	451	941	444	486	930	467	459	926
"VA"	2005	155301	51155	301	"PULASKI COUNTY"	"DUBLIN"	9	522	625	1147	492	651	1143	527	624	1151
